amount,time,location,device,frequency,amount_ratio,is_new_location,is_new_device,is_fraud
44911,12,Delhi,Web,4,0.9655580160385269,0,0,0
23450,19,Bangalore,Web,9,0.6052550072269255,1,0,0
52795,6,Kolkata,Web,5,2.3533475973968083,0,0,0
25196,20,Mumbai,iOS,3,1.812661870503597,1,1,0
52833,7,Bangalore,iOS,5,1.2499822556604443,1,1,0
366,8,Kolkata,Web,8,0.03123399897593446,1,0,0
8817,19,Mumbai,Web,4,0.43305500982318273,0,0,0
51857,9,Delhi,Android,7,2.0411320160591986,1,1,0
35749,1,Kolkata,Android,1,0.7788283479662752,0,0,0
51456,20,Bangalore,Android,2,2.1871041781782634,0,0,0
21926,8,Bangalore,Android,10,0.48063306955435237,0,0,0
40204,5,Kolkata,Web,6,1.5605931216520457,1,0,0
35661,6,Kolkata,iOS,1,0.8860536189032723,0,1,0
35968,21,Mumbai,Web,10,12.38994143988977,1,0,1
47470,0,Bangalore,Web,9,2.067148580386692,1,1,0
38628,5,Delhi,iOS,4,0.8766140928174287,0,0,0
23330,2,Bangalore,Web,2,16.881331403762662,1,0,1
17810,4,Bangalore,Android,7,14.65843621399177,0,0,1
34225,23,Mumbai,Android,10,0.8834994062677475,0,0,0
17505,8,Bangalore,iOS,2,0.3889481402479669,1,1,0
25914,6,Mumbai,Web,7,1.739778449144008,1,0,0
27301,0,Mumbai,iOS,4,6.75934637286457,0,0,0
54853,16,Bangalore,Android,8,1.6779235875317366,0,1,0
18070,18,Kolkata,Web,8,3.310130060450632,0,0,0
36844,17,Kolkata,Web,5,0.8274530060412784,1,1,0
4302,19,Delhi,Android,4,0.10458755743563562,1,0,0
42929,10,Mumbai,iOS,5,1.6206961643008155,1,1,0
53279,10,Kolkata,iOS,8,1.1952127778899433,0,1,0
39404,4,Kolkata,Android,5,0.8556414487970121,0,0,0
19721,19,Delhi,iOS,2,33.943201376936315,0,0,1
37236,11,Bangalore,Android,5,3.8937571891665796,0,0,0
7978,11,Delhi,Web,4,0.2117921898643447,1,0,0
8512,17,Kolkata,iOS,8,0.25537021480859234,0,0,0
38568,0,Mumbai,Web,9,1.6204361161295744,1,1,0
10429,15,Delhi,Android,6,0.24560205355250453,0,0,0
6920,16,Kolkata,Android,3,1.6070599163957269,1,0,0
48531,9,Kolkata,Android,7,1.1301522984490708,0,0,0
15166,22,Delhi,Web,4,2.6329861111111112,0,0,0
6938,4,Bangalore,Android,6,0.1535295419340562,0,0,0
53545,9,Delhi,iOS,2,1.9609961545504486,1,0,0
34705,5,Delhi,Android,1,3.893750701222933,0,1,0
11667,2,Mumbai,iOS,10,0.40318623215951893,1,0,0
24440,4,Delhi,iOS,6,2.9524039623097367,0,1,0
31706,1,Bangalore,Web,8,1.5293266448003087,0,1,0
54288,9,Mumbai,Android,9,1.7067404426559356,0,1,0
35446,12,Delhi,Android,4,4.352941176470588,1,0,0
2974,14,Bangalore,Android,7,0.07255959206577696,0,0,0
5596,1,Delhi,Android,3,0.1296991609882724,1,1,0
18694,10,Kolkata,iOS,1,5.3335235378031385,1,0,1
33265,14,Mumbai,Android,2,1.6479243039730507,1,0,0
40226,11,Kolkata,Android,7,4.13975506843676,0,1,0
46469,3,Kolkata,iOS,4,3.2194124982679786,1,0,0
41018,21,Kolkata,Web,9,0.9963079912557687,0,1,0
1115,0,Bangalore,iOS,7,0.03181442063514709,1,1,0
22376,1,Mumbai,Android,4,1.676607223138019,0,0,0
53248,15,Kolkata,Android,4,2.001654010976618,0,1,0
36071,2,Kolkata,Web,8,1.5438048362936014,0,0,0
37386,23,Kolkata,Web,5,0.7831660975763035,0,0,0
49834,11,Kolkata,Web,7,27.336258913878222,1,0,1
24648,14,Mumbai,Web,3,0.5515204403571189,0,0,0
30660,7,Kolkata,Web,6,1.4337152209492634,0,0,0
12744,5,Delhi,iOS,2,0.38877364246491763,1,1,0
27852,14,Bangalore,Android,9,0.934724972312649,0,1,0
3404,18,Kolkata,iOS,7,0.17666597467303302,1,1,0
12890,14,Kolkata,Android,4,1.6154906629903496,1,0,0
36937,18,Kolkata,Web,7,1.7825016890261558,1,1,0
57429,14,Kolkata,Android,10,2.3054596547571258,0,1,0
7596,17,Mumbai,Web,6,11.388305847076461,1,1,1
50377,19,Mumbai,iOS,7,2.332052587723359,0,1,0
52440,21,Bangalore,Android,5,1.5293088363954506,0,1,0
15642,0,Mumbai,iOS,7,0.524582466966262,1,0,0
33637,3,Mumbai,Web,5,3.049315565225274,1,0,0
50731,8,Kolkata,Android,2,2.269944963980491,0,1,0
38346,13,Bangalore,Web,5,9.078125,0,1,0
27016,8,Mumbai,iOS,9,3.142857142857143,1,1,0
13683,17,Bangalore,Android,8,0.3788101104620581,0,1,0
14098,18,Bangalore,Android,4,0.40664570653898297,1,0,0
22634,18,Bangalore,Android,6,0.5500765547913579,1,0,0
51604,7,Bangalore,Android,5,1.489851892484915,1,0,0
9575,14,Mumbai,Android,4,0.24256472614885746,0,1,0
52858,11,Kolkata,Web,8,5.876375764313508,0,1,0
1465,18,Delhi,Android,8,0.03571167393900982,1,1,0
4456,12,Kolkata,Web,6,0.10901262354437811,0,1,0
54697,23,Mumbai,Web,3,6.063296752023057,1,0,1
58723,13,Bangalore,iOS,3,1.357035564901902,0,1,0
55745,14,Bangalore,Android,3,1.9627830005985705,1,0,0
57322,22,Mumbai,Web,6,1.3526677206975481,1,1,0
12650,14,Kolkata,iOS,4,0.4004685323540585,0,0,0
53684,14,Kolkata,Web,7,5.113248880845795,1,1,1
20852,6,Kolkata,Web,8,0.6737318255250404,0,1,0
48599,11,Delhi,Android,3,1.8972126795752655,0,0,0
45800,6,Bangalore,Web,5,30.738255033557046,0,0,1
25948,21,Delhi,Android,6,4.509558567952729,1,1,0
37537,16,Mumbai,Web,2,1.0207483548159026,0,1,0
49086,22,Mumbai,Android,7,1.4586354451444195,1,1,0
55391,1,Delhi,Web,10,1.13877181801361,0,0,0
27226,18,Kolkata,iOS,3,1.4826553395414692,1,1,0
8599,1,Delhi,Android,5,0.19832099448788026,0,1,0
3603,17,Kolkata,Android,1,0.3799831259228011,0,0,0
46740,15,Delhi,Android,2,2.443921568627451,0,0,0
29746,21,Mumbai,Web,8,0.781021897810219,0,0,0
53255,19,Mumbai,Android,1,28.942934782608695,1,1,1
44799,14,Mumbai,iOS,7,2.8757863653870843,0,0,0
7601,22,Bangalore,Web,7,0.5458135860979463,0,0,0
16246,3,Delhi,iOS,4,0.33691414350891746,0,0,0
14717,23,Delhi,Web,3,0.8917232186136694,0,0,0
39212,5,Kolkata,Android,3,11.925790754257907,1,1,1
18114,16,Kolkata,Android,3,0.5419945543221328,0,0,0
58324,10,Mumbai,Android,1,2.978753830439224,0,0,0
51061,6,Delhi,iOS,4,2.514576972323451,1,0,0
40034,14,Kolkata,Android,8,1.086021213683097,0,1,0
16231,6,Kolkata,Web,6,15.443387250237869,0,0,1
38912,22,Kolkata,Web,4,1.7303450729277836,0,1,0
47001,12,Delhi,Android,9,3.8321239298817775,1,1,0
52005,8,Kolkata,iOS,10,1.6750410667697362,1,1,0
19615,3,Mumbai,iOS,8,0.761925108763207,0,0,0
21504,20,Kolkata,iOS,2,1.0108113189809156,0,0,0
22986,1,Mumbai,Android,10,0.5708538220831471,1,1,0
48638,18,Bangalore,Android,5,1.2276433024558924,0,0,0
16458,8,Kolkata,Android,3,0.48517186486645836,1,0,0
43864,16,Kolkata,Web,4,3.3897990726429676,0,1,0
32363,18,Delhi,Web,1,2.0076302729528535,0,1,0
4605,1,Delhi,iOS,7,0.10379803899470304,0,1,0
2988,16,Delhi,iOS,8,0.0829124812697708,0,1,0
17019,21,Mumbai,Web,7,1.0428947852196826,0,0,0
35066,2,Bangalore,Android,8,8.293755912961212,1,0,1
17365,1,Kolkata,Android,7,4.3369130869130865,1,0,0
22899,23,Kolkata,iOS,6,2.449614890885751,0,1,1
28079,1,Delhi,iOS,10,1.6797678870543191,0,1,0
8995,22,Kolkata,Android,4,0.2032952131266103,0,1,0
35414,20,Mumbai,Android,1,2.5346407099914114,1,0,0
8696,14,Kolkata,Android,2,0.642055522740697,0,0,0
1552,17,Mumbai,Web,9,0.0748998600453646,0,1,0
49667,20,Kolkata,iOS,9,2.172564629718735,1,0,0
55050,22,Kolkata,iOS,2,3.1066591422121896,1,1,0
31810,1,Bangalore,iOS,6,0.6415634706143358,0,1,0
24767,14,Delhi,iOS,2,0.7125553829334254,0,1,0
43986,14,Mumbai,Web,8,2.1954579485899677,0,0,0
20686,17,Bangalore,Web,10,0.7677689938017296,1,0,0
20945,2,Bangalore,iOS,2,0.545158771473191,0,1,0
41604,12,Mumbai,Android,10,2.5413230712845887,1,1,0
29056,8,Kolkata,Web,1,0.8469161711554156,0,1,0
14384,13,Delhi,iOS,4,0.29186534910618267,0,0,0
56206,20,Delhi,Web,4,1.75555972013993,1,1,0
57064,10,Delhi,Android,2,4.815527426160338,1,1,0
3349,23,Mumbai,iOS,4,0.12226643788105582,0,1,1
34449,17,Mumbai,Web,9,2.46345823798627,1,0,0
27067,9,Mumbai,Web,4,8.012729425695678,0,0,0
38683,20,Delhi,Web,3,1.097078842881452,0,1,0
1170,2,Delhi,Web,6,0.030201342281879196,0,1,0
10906,21,Bangalore,Android,1,0.5404360753221011,0,0,0
15618,11,Kolkata,Web,4,2.102584814216478,0,0,0
7236,10,Kolkata,iOS,5,0.1777799616726451,0,1,0
35989,11,Mumbai,Web,8,1.6002223210315696,1,1,0
52812,16,Mumbai,Android,1,2.1361485256643613,0,1,0
30813,1,Delhi,iOS,8,1.6430971044632858,0,0,0
46286,19,Bangalore,Web,3,2.8361519607843135,0,1,0
46276,13,Mumbai,Android,3,21.384473197781887,1,1,1
36810,21,Mumbai,Web,5,1.619231953547706,1,0,0
31628,6,Bangalore,iOS,7,2.3435091879075283,1,0,0
56920,7,Kolkata,Web,8,3.867373284413643,0,1,0
41179,16,Mumbai,Android,4,0.8320334599531237,1,0,0
41021,9,Delhi,Android,9,8.709341825902335,0,1,0
44645,1,Delhi,Android,2,1.0982239496211748,1,1,0
1762,16,Bangalore,iOS,8,0.1844446770647964,0,0,0
41539,21,Mumbai,Android,7,1.8295089187403655,1,0,0
53954,16,Delhi,Web,4,10.8189292159615,0,0,1
15062,2,Mumbai,Web,7,4.573944731248102,1,0,0
57715,1,Mumbai,Android,6,3.7242692133961413,0,1,0
40907,21,Bangalore,Web,9,1.1979676106246522,1,1,0
9526,8,Mumbai,Android,4,0.19420207127130393,1,1,0
47672,22,Bangalore,Android,9,0.9624485181296939,0,0,0
10305,2,Mumbai,Web,6,0.2340130802071033,1,1,0
24536,1,Mumbai,Web,2,0.5284172894277777,0,1,0
336,23,Bangalore,iOS,1,0.009900698352830244,0,0,0
35603,12,Kolkata,Web,5,1.7369859003756647,1,1,0
43536,18,Delhi,Web,6,2.036295603367633,1,0,0
49928,4,Kolkata,iOS,4,14.815430267062315,1,1,1
55768,20,Kolkata,iOS,1,16.244683949898047,0,1,1
1894,9,Kolkata,iOS,7,0.11696412029889458,0,0,0
7022,0,Kolkata,Web,2,0.3790962587053933,1,0,0
47862,0,Mumbai,iOS,1,4.037283846478279,0,0,0
49891,4,Kolkata,Web,10,14.941898772087452,1,0,1
34672,1,Mumbai,Android,7,0.8646599665827078,0,1,0
53376,1,Delhi,Android,7,48.43557168784029,1,0,1
42841,7,Delhi,Web,5,4.115369836695485,0,0,0
8182,11,Delhi,iOS,4,1.2578016910069179,1,1,0
39699,21,Delhi,Web,3,17.060163300386765,1,0,1
3323,1,Delhi,Android,2,0.10342681066948863,0,1,0
9523,12,Mumbai,Web,3,0.24583731316312568,1,0,0
45825,16,Mumbai,Web,8,1.1263918590074478,0,0,0
3663,7,Mumbai,Android,10,0.584863483953377,0,0,0
30806,8,Kolkata,iOS,5,2.3773730513968205,1,1,0
40509,3,Delhi,iOS,10,1.5067509763808815,0,1,0
22559,10,Bangalore,Android,7,0.666440177252585,1,0,0
24045,2,Delhi,Android,8,1.4054006663159742,0,1,0
53594,12,Kolkata,Web,2,8.23130087544156,0,0,0
45562,14,Kolkata,Android,6,1.0294635998011659,0,0,0
33787,11,Kolkata,Web,5,4.203408808161234,0,1,0
115,13,Kolkata,Android,8,0.0029478109299702657,0,1,0
52884,2,Delhi,iOS,3,69.31061598951507,0,0,1
52373,7,Mumbai,Web,9,6.364442824158464,1,0,1
18663,19,Kolkata,Web,9,0.39267379229086014,1,1,0
40986,15,Mumbai,Web,8,1.4412405935719812,0,1,0
40204,3,Mumbai,iOS,5,1.449419568822554,1,0,0
25922,12,Kolkata,Android,4,0.6156513478209239,0,0,0
4399,22,Bangalore,iOS,2,0.12071236485374019,0,1,0
9615,14,Kolkata,Android,6,0.2603433336943572,0,0,0
25762,17,Mumbai,Web,1,1.2858497629148988,1,0,0
11237,3,Kolkata,iOS,2,0.32559689383402873,1,1,0
37970,15,Delhi,Web,9,1.1771088445918716,1,0,0
57688,22,Delhi,iOS,1,2.1654654654654655,1,0,0
55324,16,Mumbai,Web,10,5.062128282551011,0,0,0
23475,15,Kolkata,Web,9,2.4101642710472277,0,0,0
38992,6,Bangalore,iOS,7,0.8762837944131066,0,1,0
181,1,Delhi,Android,5,0.10672169811320754,0,0,0
4194,11,Kolkata,Web,7,0.0989664448534617,0,0,0
46145,23,Delhi,Android,1,1.541918668760651,0,1,1
32681,10,Bangalore,Android,6,3.4667444574095683,0,1,0
12241,2,Kolkata,Web,4,0.4266048651285983,0,1,0
14536,20,Bangalore,Web,10,0.35892244252944516,0,1,0
22838,5,Kolkata,Web,7,3.2841530054644807,1,1,0
33004,4,Delhi,Web,9,0.7061189559264014,1,1,0
19534,17,Delhi,Android,5,0.5362505833584978,1,1,0
23720,15,Delhi,Android,7,0.6498808186525659,1,1,0
3838,8,Kolkata,Web,7,0.12405857064356596,1,1,0
44142,22,Delhi,Web,6,3.281201219058946,0,0,0
43391,10,Mumbai,Web,8,5.557960804406302,0,0,0
7082,18,Bangalore,Web,9,0.3524435154772569,0,0,0
51550,11,Bangalore,Web,1,2.220260142992506,0,1,0
33585,13,Kolkata,Android,5,16.08477011494253,1,1,1
56142,6,Mumbai,iOS,10,1.3335075176361606,0,0,0
21179,23,Delhi,iOS,7,0.630233596191043,0,0,0
17479,17,Bangalore,Web,2,1.061972173279057,1,0,0
55162,10,Mumbai,iOS,6,20.00072516316171,1,1,1
56887,13,Delhi,Web,5,1.9482516524538511,0,0,0
54094,13,Delhi,Android,3,1.719671922685656,1,0,0
32418,19,Mumbai,iOS,5,1.838901809518407,0,0,0
41796,2,Kolkata,iOS,6,1.6382878645343368,1,1,0
12296,22,Delhi,iOS,3,0.3585675959407442,1,0,0
11914,19,Mumbai,iOS,9,0.408685510428101,1,0,0
54131,6,Kolkata,Web,10,1.96390088161666,0,1,0
49399,22,Kolkata,Android,2,1.9143189304398371,1,0,0
13116,7,Kolkata,Android,2,0.7722107742125405,0,0,0
54304,1,Mumbai,iOS,10,1.6197094878754437,0,0,0
24224,20,Delhi,iOS,1,0.514135325579421,0,1,0
20233,22,Mumbai,Web,6,0.7155538265666996,1,1,0
27609,22,Mumbai,Web,3,1.922364573179223,0,1,0
59027,21,Mumbai,Android,8,9.174230649673609,1,0,1
59979,12,Kolkata,iOS,2,2.300425727764354,0,1,0
48556,16,Kolkata,Android,3,7.557354085603113,0,0,0
15032,6,Mumbai,iOS,3,0.8137721957557384,1,0,0
24576,16,Delhi,Web,10,0.5236847152080802,1,1,0
2775,14,Mumbai,iOS,4,0.07906433415009402,0,0,0
42466,10,Bangalore,Web,4,5.751083423618635,0,0,0
56601,2,Mumbai,Web,7,3.2562996202968586,0,0,0
38106,11,Bangalore,Android,7,1.0548373702422145,1,1,0
3130,0,Mumbai,Android,3,2.0880587058038693,0,0,0
48960,3,Bangalore,Android,7,3.283922462941847,1,0,0
46131,16,Delhi,iOS,1,1.3587523195193072,1,1,0
27107,1,Mumbai,Android,3,1.174887309292649,1,1,0
14081,13,Delhi,Android,3,0.6768084595049267,0,0,0
50747,23,Delhi,Web,7,1.4549025229357797,0,0,0
20640,6,Delhi,iOS,9,0.8658807735872803,1,0,0
44550,11,Delhi,iOS,4,2.9682190685588647,0,1,0
13081,14,Delhi,Android,10,1.5765939496203447,0,0,0
7553,18,Kolkata,Web,5,3.229157759726379,0,1,0
43419,16,Bangalore,iOS,5,1.2343359108483056,0,1,0
38124,5,Bangalore,Android,8,2.6176874485031583,0,0,0
48959,15,Mumbai,Web,8,1.3021010638297872,0,1,0
28933,8,Kolkata,Web,4,0.6229787050793446,1,1,0
31333,6,Delhi,Web,4,0.966262682332624,1,0,0
24371,3,Delhi,iOS,3,1.4287975611186023,1,0,0
56655,6,Kolkata,iOS,8,11.181172291296626,1,1,1
51068,18,Mumbai,Android,2,4.132049518569463,0,0,0
9879,1,Bangalore,Web,3,0.4691997150320589,1,0,0
54206,13,Mumbai,iOS,2,1.234001866733444,0,1,0
11517,16,Kolkata,Web,6,0.6346503554306497,1,0,0
26195,13,Bangalore,Web,10,0.7530544775046716,0,0,0
6760,10,Kolkata,iOS,9,0.6160014579916165,0,0,0
57170,15,Mumbai,Android,10,2.803412935811308,0,0,0
21727,20,Delhi,Web,8,0.5097482579827792,1,0,0
3680,22,Mumbai,Web,8,0.11738811445341159,1,0,0
28387,6,Delhi,Android,10,1.377274271020329,0,1,0
8075,6,Kolkata,Android,8,0.26680984635717825,0,1,0
33271,8,Mumbai,Web,3,1.2716813821044988,1,1,0
36185,6,Delhi,iOS,1,1.267203642094204,1,0,0
21352,19,Delhi,Web,9,1.5994007490636704,0,0,0
9318,4,Delhi,iOS,3,1.7614366729678639,1,1,0
5628,21,Kolkata,Android,9,0.136350421552476,1,1,0
57247,14,Mumbai,Android,5,1.3267590618336886,0,1,0
16500,21,Bangalore,Android,9,0.6318207926479035,0,0,0
59306,6,Bangalore,Web,3,3.47245154868552,0,1,0
3420,22,Delhi,Web,6,0.3116457080371788,1,0,0
15621,3,Kolkata,Web,2,0.41202226149341914,1,1,0
47719,23,Mumbai,Web,10,4.356308197918569,1,0,0
17608,6,Delhi,Web,5,0.5447177107501934,0,1,0
57254,10,Delhi,iOS,1,1.6279678125621997,0,0,0
12576,14,Kolkata,iOS,6,0.3086740955279564,0,0,0
2855,22,Delhi,Web,5,0.061855446745818526,1,0,0
9796,18,Bangalore,Web,1,0.2356167019434289,1,0,0
23125,0,Delhi,iOS,10,1.9551065268853567,0,1,0
59996,14,Kolkata,iOS,10,1.3959375508969496,1,1,0
51147,17,Delhi,Android,7,3.725743006993007,0,0,0
10603,20,Bangalore,Web,3,0.37666074600355237,0,1,0
26525,6,Bangalore,Web,2,2.7506999896297835,0,1,0
253,6,Mumbai,iOS,8,0.01658255227108868,1,1,0
56367,20,Kolkata,Android,1,15.904909706546276,1,1,1
4905,21,Mumbai,iOS,3,0.1544930548993669,1,1,0
31151,16,Bangalore,Android,2,0.7587626354889782,1,1,0
4870,14,Mumbai,Web,5,0.14126588153390962,0,1,0
40974,9,Delhi,Web,3,1.0232755606613055,1,1,0
20497,8,Kolkata,Android,9,0.5149611838303646,1,1,0
10540,14,Kolkata,Web,4,0.2460202604920405,0,1,0
6594,10,Bangalore,Android,10,0.17818732097497703,1,1,0
21335,2,Delhi,iOS,5,2.929424687628724,1,1,0
1544,3,Delhi,Web,9,0.03171017231110472,0,1,0
49817,0,Mumbai,Web,1,1.7842765042979942,0,0,0
10337,12,Mumbai,Android,2,0.27349454968779763,0,1,0
24814,1,Kolkata,Web,9,0.7023691584817006,0,0,0
20731,4,Mumbai,iOS,7,1.664071279499117,0,0,0
33906,22,Mumbai,iOS,4,1.4121027862229811,0,0,0
30000,0,Mumbai,Web,3,1.1404242378164677,1,1,0
34540,18,Bangalore,Android,5,1.0052679065164876,1,1,0
32066,22,Bangalore,iOS,4,5.115826419910658,1,0,1
22104,22,Bangalore,Web,6,0.472449023212072,1,0,0
58045,5,Delhi,Web,6,2.278866161517019,0,1,0
2559,9,Kolkata,Web,1,0.4524398868458274,0,1,0
59065,21,Delhi,Web,8,52.64260249554367,0,1,1
32577,15,Delhi,Web,1,1.171708089055138,1,1,0
39620,1,Kolkata,Android,10,2.804161653337108,0,1,0
54938,23,Mumbai,iOS,10,2.307834488552825,1,1,1
17022,12,Kolkata,Web,1,2.193839412295399,1,0,0
19003,18,Mumbai,iOS,7,0.6496974255530104,1,0,0
39327,15,Kolkata,Android,7,1.1226983356647349,1,1,0
24002,20,Mumbai,iOS,5,2.2819927742916906,1,1,0
20838,0,Mumbai,Web,5,1.1460155089919155,0,0,0
54912,18,Mumbai,iOS,8,6.745945945945946,0,1,0
38270,23,Kolkata,Web,1,2.438822329849605,0,0,0
18667,1,Mumbai,iOS,6,0.6133802122695758,1,0,0
11588,0,Mumbai,Android,8,0.3084129561121018,0,0,0
27286,21,Delhi,Android,4,26.49126213592233,0,1,1
45350,17,Mumbai,iOS,2,1.7538092659911826,0,1,0
36588,10,Kolkata,iOS,9,0.9020487660560637,0,0,0
37937,0,Mumbai,Android,1,1.0732128207304308,1,1,0
37731,17,Kolkata,iOS,8,0.9361369557126907,0,0,0
50122,2,Kolkata,Web,10,1.1129813030154994,0,1,0
51520,19,Bangalore,Web,8,1.225703613827231,1,1,0
54365,11,Mumbai,iOS,3,2.3069252312653825,0,1,0
50818,16,Delhi,iOS,2,1.1917358472867126,1,0,0
11097,18,Kolkata,Web,6,0.22452200303490136,1,1,0
50182,13,Bangalore,Web,4,14.470011534025375,1,1,1
34756,16,Delhi,Android,7,15.311013215859031,1,1,1
7955,0,Kolkata,Web,10,0.23273163453380533,1,1,0
30569,12,Delhi,Web,3,3.2816961889425658,0,1,0
20026,21,Delhi,Web,9,0.6873519821520508,0,0,0
14317,17,Mumbai,Web,9,0.3259567880153906,0,1,0
45685,21,Bangalore,iOS,6,1.3948340610020455,1,0,0
27304,6,Kolkata,iOS,7,1.1362463587182687,0,0,0
48416,8,Bangalore,iOS,2,1.7187688593844297,0,0,0
13252,14,Delhi,Web,2,0.28248635743519784,1,0,0
34280,10,Bangalore,Web,9,5.527249274427604,1,0,1
20830,18,Kolkata,iOS,9,0.8696922884221954,1,1,0
27729,21,Delhi,iOS,7,0.8162069879021576,1,0,0
18118,19,Delhi,iOS,2,0.8484990399475484,0,1,0
32267,9,Delhi,iOS,6,1.867411308524799,0,1,0
3729,9,Bangalore,Web,5,0.10143074747035143,1,1,0
26440,14,Mumbai,iOS,6,0.885524817469355,1,1,0
55031,10,Kolkata,Android,8,4.49452793204835,0,1,0
50517,7,Bangalore,Web,6,3.1137204142011834,0,0,0
29200,3,Delhi,Android,1,19.414893617021278,1,1,1
13129,12,Mumbai,Web,3,0.2953124297089388,1,0,0
48100,22,Bangalore,Web,3,1.3725993779071426,0,0,0
48533,21,Delhi,Web,7,1.010430546302465,1,0,0
17756,7,Kolkata,iOS,8,0.5200632651865738,1,0,0
36262,0,Kolkata,Web,7,0.7413419470908125,0,0,0
45915,6,Bangalore,Android,1,1.7831067961165048,1,0,0
54820,1,Delhi,Web,1,1.7963169277147912,0,1,0
37271,13,Bangalore,Android,5,1.1189468311867663,0,1,0
35159,3,Delhi,Web,6,1.466057876740889,1,0,0
30788,4,Delhi,Android,5,0.7711458985597996,0,1,0
15731,15,Kolkata,Web,5,2.4510751012776564,1,1,0
51468,2,Kolkata,Android,4,1.6863143409455785,1,0,0
25717,10,Bangalore,Web,7,0.574694406578918,0,0,0
1065,8,Mumbai,iOS,7,0.026606375537124013,0,1,0
11282,0,Kolkata,iOS,5,0.4970263007180933,1,1,0
31209,7,Mumbai,Web,6,1.1576897395949255,0,0,0
49489,13,Delhi,Web,3,12.758185099252385,0,1,1
50286,8,Mumbai,Android,3,2.1093120805369128,0,0,0
27671,20,Delhi,Android,1,0.8976804541768045,1,1,0
1778,19,Bangalore,Android,9,0.035932984377842,1,1,0
54071,3,Bangalore,Android,6,7.906272846907442,0,0,0
57887,19,Delhi,iOS,8,1.7716533023198873,1,0,0
40601,23,Delhi,Android,7,2.9886639676113362,1,0,0
32860,0,Bangalore,Android,9,2.1773124834349322,1,1,0
9018,18,Mumbai,Web,4,0.23831294098993155,0,0,0
34683,0,Mumbai,Web,2,0.7104115032465538,1,0,0
36255,9,Bangalore,iOS,1,0.752069201568237,1,1,0
59176,9,Bangalore,iOS,3,4.490514493853392,1,0,0
52380,7,Kolkata,iOS,6,1.407572622470642,0,1,0
44622,23,Kolkata,iOS,7,1.4352063298060531,1,1,1
257,8,Mumbai,Android,8,0.018765972982840454,1,0,0
43538,8,Bangalore,Web,4,0.9388450424807004,0,0,0
6816,15,Kolkata,Web,3,0.1516250305875025,1,0,0
53087,8,Bangalore,Android,3,1.068837078199243,1,1,0
12835,9,Kolkata,Android,3,0.537771818829346,0,0,0
24766,6,Mumbai,Web,8,0.7972316111379366,1,1,0
2428,14,Delhi,iOS,3,0.08812107574492796,0,1,0
43985,8,Delhi,iOS,3,0.9830368317539782,1,0,0
33230,1,Mumbai,iOS,3,1.3738785297887295,1,1,0
29093,0,Bangalore,Web,6,0.633641155203206,1,1,0
885,9,Bangalore,Web,10,1.3937007874015748,0,1,0
15380,2,Bangalore,Web,10,0.6658296895969522,0,1,0
59684,16,Mumbai,Android,5,16.035464803868887,1,1,1
46018,13,Kolkata,iOS,8,1.5995689804998436,0,0,0
22084,15,Bangalore,iOS,9,0.9623915980302437,1,0,0
53851,23,Mumbai,Android,8,1.4059579134248865,0,0,0
14406,16,Delhi,Web,1,0.3163164481918187,0,0,0
673,22,Kolkata,Web,9,0.26653465346534655,0,1,0
7618,6,Delhi,iOS,3,0.18744617504490538,0,0,0
41453,18,Mumbai,Android,7,0.9894025825238084,1,0,0
18624,12,Bangalore,Web,7,2.263490520175012,0,0,0
50206,5,Bangalore,Android,2,9.908427077165976,1,1,1
22634,23,Kolkata,Android,3,0.4927611956545403,0,0,0
9730,9,Delhi,Web,6,1.165129924559933,1,0,0
12355,21,Mumbai,iOS,4,0.4716008855637835,1,1,0
6533,23,Kolkata,Android,6,5.46694560669456,0,1,1
32084,12,Bangalore,iOS,6,1.4102857142857144,1,0,0
48195,18,Delhi,Android,5,1.4304158133736977,1,1,0
6855,14,Delhi,Android,9,0.16983796640404342,1,0,0
8399,11,Bangalore,Web,8,2.937740468695348,0,0,0
52176,23,Mumbai,iOS,8,2.1720089917575556,0,1,1
2862,9,Kolkata,iOS,6,0.10106289063879374,1,1,0
22341,11,Bangalore,Web,7,0.6403267411865864,0,1,0
27696,0,Delhi,iOS,9,0.9138784399128885,0,0,0
45999,2,Mumbai,iOS,10,5.378112942827078,0,0,0
26579,9,Delhi,Android,2,0.8178908822352833,1,0,0
44655,6,Mumbai,Web,7,1.016156559335533,0,0,0
42959,9,Kolkata,Android,4,1.5827499815783657,1,1,0
8680,3,Kolkata,Web,9,1.3050669072319951,1,0,0
22895,14,Bangalore,Android,9,1.33701238028498,0,0,0
49726,14,Mumbai,iOS,8,5.728801843317973,0,1,0
58453,5,Kolkata,Android,3,2.3951239500102437,1,0,0
26909,17,Bangalore,iOS,5,0.797398210158241,0,0,0
22323,11,Kolkata,Web,1,0.5538243977472895,0,1,0
4291,12,Kolkata,Web,5,0.2272655050050315,0,0,0
51168,0,Mumbai,Android,4,1.0330708661417323,1,0,0
15534,3,Kolkata,Web,1,1.5881811675697781,1,0,0
44774,6,Mumbai,Android,7,3.595438850076287,1,0,0
39081,22,Kolkata,Web,7,24.28899937849596,0,0,1
28810,12,Delhi,Web,9,1.0882375160534865,0,0,0
29582,0,Mumbai,Android,7,2.4462085504010584,0,1,0
442,3,Bangalore,Web,1,0.02772376591607602,1,0,0
49923,9,Mumbai,Web,9,1.3429908804777662,0,0,0
607,3,Delhi,Web,4,0.028044723710959157,0,0,0
